flowStartMilliseconds,flowDurationMilliseconds,sourceIPAddress,destinationIPAddress,protocolIdentifier,packetTotalCount
1438318804180,0,201.126.50.225,67.63.73.113,1,1
1438318804180,0,201.126.50.225,165.14.123.107,1,1
1438318803245,934,5.37.194.46,134.138.68.22,6,44
1438318804180,0,201.126.50.225,102.37.254.28,1,1
1438318804180,0,201.126.50.225,167.54.13.243,1,1
1438318804180,0,201.126.50.225,142.173.125.247,1,1
1438318804180,0,104.101.103.246,201.126.50.225,1,1
1438318804091,88,104.62.120.246,182.55.99.95,17,2
1438318804180,0,201.126.50.225,74.20.144.150,1,1
1438318803273,907,151.231.141.51,222.149.138.139,17,48
1438318803389,790,200.55.37.58,168.56.144.127,6,14
1438318804180,0,201.126.50.225,173.194.64.6,1,1
1438318804180,0,0.199.14.10,145.182.88.186,6,1
1438318803323,857,151.231.141.102,211.29.136.115,17,37
1438318803417,763,201.126.43.34,107.103.157.34,6,52
1438318804180,0,171.235.187.70,201.126.50.225,1,1
1438318804180,0,101.132.106.143,201.126.50.225,1,1
1438318804180,0,203.25.241.248,201.126.50.225,1,1
1438318804181,0,42.177.150.45,145.182.67.186,6,1
1438318804181,0,174.92.167.33,145.5.255.238,17,1
1438318804181,0,174.101.27.105,145.5.63.145,17,1
1438318804181,0,75.159.204.175,201.126.50.225,1,1
1438318804181,0,116.9.103.164,201.126.50.225,1,1
1438318803307,873,151.231.141.142,222.149.138.139,17,37
1438318804181,0,202.83.26.105,134.215.37.231,6,1
1438318803251,929,151.231.141.135,211.29.136.115,17,54
1438318804181,0,41.157.227.65,201.126.50.225,1,1
1438318803515,666,124.53.154.15,134.138.49.129,6,5
1438318804181,0,15.190.11.80,182.55.252.75,6,1
1438318803506,674,4.221.205.38,134.138.68.22,6,4
1438318803259,921,200.60.150.164,197.207.81.117,6,36
1438318803363,817,178.203.135.6,182.55.157.221,6,16
1438318804181,0,83.192.232.181,201.126.50.225,1,1
1438318804181,0,0.51.229.82,182.55.193.32,6,1
1438318804181,0,77.89.3.165,201.126.50.225,1,1
1438318803278,903,200.91.173.16,134.138.68.22,6,10
1438318803245,936,151.231.141.9,211.29.136.115,17,65
1438318803244,937,145.160.116.196,41.22.210.83,6,109
1438318804181,0,201.126.50.225,124.43.36.235,1,1
1438318804182,0,201.126.50.225,203.81.203.132,1,1
1438318804182,0,201.126.50.225,202.149.143.104,1,1
1438318804182,0,15.248.59.66,145.187.49.107,6,1
1438318804182,0,201.126.50.225,56.41.254.59,1,1
1438318803249,933,151.231.141.41,211.29.136.115,17,41
1438318803895,286,200.60.74.88,186.78.110.170,6,7
1438318804182,0,201.126.50.225,170.90.131.55,1,1
1438318803977,205,200.60.74.88,81.255.77.227,6,4
1438318804182,0,201.126.50.225,164.123.230.14,1,1
1438318803265,916,151.231.141.214,222.149.138.139,17,40
1438318804182,0,201.126.50.225,161.88.44.135,1,1
1438318804182,0,201.126.50.225,164.187.213.68,1,1
1438318804182,0,3.42.228.68,136.67.168.255,17,1
1438318804182,0,23.198.17.19,201.126.50.225,1,1
1438318804182,0,201.126.50.225,167.59.97.56,1,1
1438318803252,930,136.67.243.53,107.45.148.87,6,34
1438318804182,0,201.126.50.225,84.22.117.254,1,1
1438318804182,0,201.126.50.225,41.175.11.108,1,1
1438318804182,0,201.126.50.225,75.14.146.0,1,1
1438318804182,0,201.126.50.225,27.48.115.94,1,1
1438318804182,0,145.160.75.157,212.131.89.123,17,1
1438318804182,0,201.126.50.225,212.227.143.189,1,1
1438318804182,0,201.126.50.225,170.138.97.187,1,1
1438318804182,0,201.126.50.225,86.6.188.40,1,1
1438318803416,766,201.241.116.149,182.55.49.80,6,45
1438318803713,469,163.148.88.165,136.67.46.160,6,18
1438318804183,0,200.60.153.7,215.193.8.149,17,1
1438318804183,0,101.73.134.139,201.126.50.225,1,1
1438318804183,0,0.51.229.80,145.182.138.88,6,1
1438318803247,935,151.231.141.181,222.149.138.139,17,48
1438318804183,0,85.196.167.205,182.55.209.43,6,1
1438318804183,0,110.129.222.129,134.138.171.2,6,1
1438318804183,0,201.126.50.225,166.30.198.162,1,1
1438318804183,0,201.126.50.225,210.22.246.104,1,1
1438318804183,0,201.126.50.225,75.159.116.223,1,1
1438318804183,0,91.81.109.196,201.126.50.225,1,1
1438318804183,0,201.126.50.225,160.105.94.86,1,1
1438318804183,0,201.126.50.225,117.8.41.147,1,1
1438318803292,891,85.196.239.78,136.67.41.46,6,40
1438318804183,0,186.122.204.199,134.138.51.85,6,1
1438318804183,0,163.148.88.160,145.187.225.241,6,1
1438318804183,0,134.215.206.136,108.68.13.50,1,1
1438318804183,0,175.54.13.115,201.126.50.225,1,1
1438318804183,0,201.126.50.225,72.163.115.204,1,1
1438318803493,689,145.160.229.130,111.53.19.245,6,6
1438318804183,0,201.126.50.225,53.92.242.170,1,1
1438318804183,0,201.126.50.225,24.189.0.167,1,1
1438318804183,0,201.126.50.225,85.138.174.89,1,1
1438318804183,0,86.33.164.137,201.126.50.225,1,1
1438318803253,930,67.57.124.199,182.55.73.236,6,2
1438318804183,0,201.126.50.225,112.190.120.46,1,1
1438318804183,0,201.126.50.225,169.13.168.29,1,1
1438318804183,0,201.126.50.225,195.64.245.9,1,1
1438318803281,902,182.55.156.88,192.234.254.119,6,25
1438318804183,0,183.51.218.111,134.138.51.40,17,1
1438318804183,0,201.126.50.225,71.255.36.208,1,1
1438318804183,0,201.126.50.225,195.119.183.18,1,1
1438318804183,0,73.114.146.88,201.126.50.225,1,1
1438318804183,0,201.126.50.225,89.149.184.69,1,1
1438318804183,0,1bb1:587a:aa59:5632:b65d:731e:f7d6:d63,1e12:4c65:fdc1:4820:c1e3:e41b:b2d2:449e,6,8
1438318803424,759,110.243.176.91,134.138.68.22,6,3
1438318804184,0,160.131.161.22,145.182.64.166,6,1
1438318803298,886,23.59.90.19,182.55.113.243,6,14
1438318803295,888,104.54.57.9,134.138.49.210,17,37
1438318804184,0,0.199.14.10,145.182.96.64,6,1
1438318804184,0,145.160.116.196,106.168.33.169,6,1
1438318804184,0,122.223.96.222,200.60.141.239,17,1
1438318804184,0,201.126.50.225,74.180.186.185,1,1
1438318804184,0,202.236.238.31,201.126.50.225,1,1
1438318804184,0,201.126.50.225,85.152.243.234,1,1
1438318804167,17,163.148.88.160,182.55.8.50,6,4
1438318803254,930,151.231.141.32,211.29.136.115,17,46
1438318803254,930,151.231.141.32,222.149.138.139,17,44
1438318804184,0,201.126.50.225,59.93.238.209,1,1
1438318804184,0,201.126.50.225,76.167.70.168,1,1
1438318804184,0,201.126.50.225,75.248.94.88,1,1
1438318804184,0,201.126.50.225,15.158.160.249,1,1
1438318803266,917,11.232.229.242,134.138.68.22,6,8
1438318804184,0,20.213.44.78,201.126.83.78,6,1
1438318803259,925,151.231.141.69,222.149.138.139,17,44
1438318803527,657,215.82.132.175,134.138.68.22,6,22
1438318803267,917,151.231.141.89,211.29.136.115,17,48
1438318804184,0,198.227.160.118,145.5.194.117,6,1
1438318803249,935,151.231.141.89,222.149.138.139,17,48
1438318804184,0,64.208.85.132,201.126.50.225,1,1
1438318804184,0,201.126.50.225,53.215.245.38,1,1
1438318804184,0,201.126.50.225,65.188.145.224,1,1
1438318804184,0,201.126.50.225,166.182.161.181,1,1
1438318804004,180,64.37.40.94,201.126.43.111,1,2
1438318803288,896,200.55.37.58,175.48.154.73,6,5
1438318804184,0,201.126.50.225,194.114.122.122,1,1
1438318804185,0,201.126.50.225,160.64.203.152,1,1
1438318804185,0,32.237.152.138,201.126.45.17,1,1
1438318804185,0,201.126.50.225,190.42.110.86,1,1
1438318804184,0,145.160.116.196,146.135.13.78,6,2
1438318804185,0,201.126.50.225,76.110.54.6,1,1
1438318804185,0,81.84.222.140,134.215.60.224,6,1
1438318803687,497,0.74.165.78,134.138.68.22,6,8
1438318804185,0,201.126.50.225,171.180.51.240,1,1
1438318804185,0,201.126.43.34,200.214.93.215,6,1
1438318804185,0,95.4.77.187,201.126.50.225,1,1
1438318803311,873,112.143.182.34,134.138.68.22,6,45
1438318804185,0,201.126.45.17,32.237.152.138,1,1
1438318804185,0,201.126.50.225,71.188.37.172,1,1
1438318804185,0,134.215.207.1,99.126.143.115,1,1
1438318804185,0,134.215.100.34,211.163.140.146,1,1
1438318804185,0,201.126.50.225,84.227.250.66,1,1
1438318804182,3,107.209.127.220,134.138.68.22,6,2
1438318804185,0,66.110.5.97,201.126.50.225,1,1
1438318804185,0,201.126.50.225,94.222.175.207,1,1
1438318804185,0,200.55.29.141,171.200.27.252,17,1
1438318804185,0,201.126.50.225,125.243.227.196,1,1
1438318804185,0,89.8.247.54,201.126.50.225,1,1
1438318804185,0,13b4:1feb:6829:4d22:67fa:dcbd:7ae8:c4b0,1e12:4c65:fc1d:1835:2870:b35c:ebed:6e75,17,1
1438318803246,939,151.231.141.90,222.149.138.139,17,51
1438318804185,0,95.166.230.42,145.5.43.207,6,1
1438318804185,0,70.38.121.7,145.182.98.131,6,1
1438318804185,0,201.126.50.225,197.202.126.39,1,1
1438318803276,909,110.108.216.217,134.138.49.210,17,43
1438318804185,0,201.126.50.225,67.1.184.14,1,1
1438318804185,0,98.255.242.139,201.126.50.225,1,1
1438318804186,0,201.126.50.225,117.12.27.188,1,1
1438318804186,0,201.126.50.225,215.71.162.105,1,1
1438318804186,0,201.126.50.225,214.181.72.225,1,1
1438318804186,0,95.84.5.41,201.126.50.225,1,1
1438318804186,0,201.126.50.225,183.75.221.17,1,1
1438318803265,920,217.129.191.180,145.182.94.68,6,8
1438318803300,886,24.153.127.132,200.60.74.180,6,18
1438318803249,937,201.126.32.69,201.19.100.195,6,19
1438318803271,914,5.37.84.35,134.138.68.22,6,32
1438318804186,0,99.148.246.10,201.126.50.225,1,1
1438318804186,0,201.126.50.225,93.160.113.80,1,1
1438318804186,0,201.126.50.225,71.165.186.219,1,1
1438318804186,0,201.126.50.225,127.243.191.204,1,1
1438318804186,0,201.126.50.225,16.187.205.164,1,1
1438318804186,0,201.126.50.225,185.161.200.130,1,1
1438318804186,0,201.126.50.225,216.32.123.235,1,1
1438318804186,0,201.126.50.225,194.143.154.209,1,1
1438318804186,0,110.230.222.227,201.126.50.225,1,1
1438318804186,0,201.126.50.225,76.14.224.159,1,1
1438318803250,936,151.231.141.137,222.149.138.139,17,52
1438318804186,0,1.150.37.249,145.182.67.186,17,1
1438318803495,691,201.126.43.34,209.138.112.170,6,9
1438318804187,0,213.136.101.55,201.126.50.225,1,1
1438318804187,0,214.238.248.97,134.138.171.2,17,1
1438318804187,0,1e12:4954:9668:c471:19f3:2517:8efa:dfb4,1e12:4c65:fca5:2367:120f:21eb:fdfe:1939,17,1
1438318804187,0,72.217.38.241,201.126.50.225,1,1
1438318803862,324,145.160.116.196,111.0.225.179,6,7
1438318804187,0,201.126.50.225,164.92.95.135,1,1
1438318804187,0,72.80.193.47,200.55.37.58,17,1
1438318804187,0,98.145.173.107,145.182.67.125,6,1
1438318804187,0,201.126.50.225,53.123.149.155,1,1
1438318804187,0,124.120.36.217,134.215.206.150,6,1
1438318803279,907,151.231.141.184,222.149.138.139,17,37
1438318803260,927,108.226.129.172,134.138.68.22,6,8
1438318804187,0,184.152.28.63,145.187.239.25,17,1
1438318804187,0,173.17.21.80,201.126.43.111,1,1
1438318804126,61,182.55.8.50,186.78.77.60,6,3
1438318804187,0,95.166.230.42,145.5.43.198,6,1
1438318803289,898,99.16.130.36,201.126.43.34,6,15
1438318804187,0,201.126.50.225,94.192.71.144,1,1
1438318804187,0,201.126.50.225,176.232.24.8,1,1
1438318804187,0,201.126.50.225,169.252.70.14,1,1
1438318804187,0,217.231.93.62,201.126.50.225,1,1
1438318804187,0,201.126.50.225,99.88.189.43,1,1
1438318804187,0,201.126.50.225,70.39.104.167,1,1
1438318804188,0,74.87.49.33,201.126.50.225,1,1
1438318804188,0,81.118.81.221,200.60.135.39,17,1
1438318804188,0,201.126.50.225,163.161.157.190,1,1
1438318803256,931,151.231.141.202,211.29.136.115,17,29
1438318804188,0,201.126.50.225,95.178.218.238,1,1
1438318804188,0,201.126.50.225,99.53.74.172,1,1
1438318804188,0,201.126.50.225,168.119.98.14,1,1
1438318804188,0,201.126.50.225,172.115.212.60,1,1
1438318804188,0,201.126.50.225,66.243.142.203,1,1
1438318804188,0,201.126.50.225,41.151.118.115,1,1
1438318804188,0,201.220.220.130,81.118.81.221,1,1
1438318804188,0,201.126.50.225,173.20.185.243,1,1
1438318804188,0,167.235.237.176,134.215.100.7,6,1
1438318804188,0,201.126.50.225,86.122.241.158,1,1
1438318804188,0,26.239.4.85,201.126.50.225,1,1
1438318803669,518,150.173.34.66,174.103.233.216,6,11
1438318804188,0,201.126.50.225,78.4.40.105,1,1
1438318804188,0,201.126.50.225,203.8.109.194,1,1
1438318803336,851,5.55.53.172,134.138.68.22,6,22
1438318804188,0,201.126.50.225,104.52.196.16,1,1
1438318804188,0,201.126.50.225,74.89.27.64,1,1
1438318804188,0,201.126.50.225,102.239.125.73,1,1
1438318803267,921,145.182.94.68,217.129.191.180,6,8
1438318804188,0,201.126.50.225,101.27.37.163,1,1
1438318804188,0,93.74.192.223,201.126.50.225,1,1
1438318804188,0,201.126.50.225,193.105.134.78,1,1
1438318804188,0,201.126.50.225,56.227.199.34,1,1
1438318804188,0,201.126.50.225,88.106.156.180,1,1
1438318804188,0,15.230.65.253,145.187.219.163,17,1
1438318804188,0,169.55.247.194,201.126.50.225,1,1
1438318804188,0,201.126.50.225,215.47.10.88,1,1
1438318804188,0,201.126.50.225,16.144.237.237,1,1
1438318804188,0,145.160.179.208,15.203.76.64,6,1
1438318803536,652,150.173.78.38,12.25.138.158,6,8
1438318803683,505,18.123.209.217,201.126.34.100,6,7
1438318804188,0,201.126.50.225,201.202.162.140,1,1
1438318803331,857,162.16.31.237,134.138.68.22,6,15
1438318804189,0,134.215.37.231,202.83.26.105,1,1
1438318804189,0,200.55.37.58,207.184.105.21,17,1
1438318804189,0,182.55.113.133,77.18.16.140,6,1
1438318804189,0,201.126.50.225,15.198.172.233,1,1
1438318804189,0,201.126.50.225,167.32.255.230,1,1
1438318804189,0,201.126.50.225,98.55.182.161,1,1
1438318804189,0,118.120.64.231,201.126.50.225,1,1
1438318803297,891,72.118.166.160,182.55.22.122,6,60
1438318804189,0,201.126.50.225,76.17.233.209,1,1
1438318804189,0,201.126.50.225,64.186.36.192,1,1
1438318804189,0,201.126.50.225,166.125.200.136,1,1
1438318803254,935,81.249.70.15,182.55.157.59,6,54
1438318803261,927,200.60.130.26,37.162.108.220,6,6
1438318804189,0,177.22.31.169,182.55.6.242,6,1
1438318803270,918,151.231.141.214,211.29.136.115,17,34
1438318803275,913,20.136.148.1,145.187.230.152,6,2
1438318803511,678,145.187.144.221,47.145.249.153,6,21
1438318804189,0,151.231.85.228,83.103.204.59,6,1
1438318803293,896,201.126.43.34,74.12.119.31,6,11
1438318803260,928,151.231.141.17,211.29.136.115,17,44
1438318804189,0,117.204.187.206,200.55.34.204,1,1
1438318804189,0,201.126.50.225,104.161.6.48,1,1
1438318803312,877,151.231.141.2,222.149.138.139,17,42
1438318804189,0,201.126.50.225,89.18.50.233,1,1
1438318804189,0,201.126.50.225,211.93.35.142,1,1
1438318803263,926,151.231.141.2,211.29.136.115,17,43
1438318803474,715,104.74.155.184,201.126.32.69,6,13
1438318804189,0,201.126.50.225,201.27.166.56,1,1
1438318803352,836,126.28.243.70,134.138.170.208,6,2
1438318804189,0,86.239.49.77,201.126.50.225,1,1
1438318803257,932,126.133.123.64,200.60.128.246,17,163
1438318804190,0,82.108.109.242,201.126.50.225,1,1
1438318804190,0,2.232.9.64,145.182.101.118,6,1
1438318804190,0,163.9.126.30,134.138.171.150,6,1
1438318804009,180,15.140.185.163,134.138.51.33,6,10
1438318804190,0,183.11.233.179,201.126.50.225,1,1
1438318804190,0,73.104.183.147,145.182.86.20,6,1
1438318803341,849,9.155.24.43,145.182.171.176,6,5
1438318804190,0,212.36.185.234,201.126.50.225,1,1
1438318804190,0,134.215.207.21,100.156.235.159,1,1
1438318804190,0,81.84.222.68,201.126.44.250,6,1
1438318804190,0,92.188.26.244,201.126.50.225,1,1
1438318803401,789,122.209.242.225,182.55.157.59,6,18
1438318803340,850,1e12:4c65:fdc1:5463:30ef:ca3:ec1a:f9c7,13b7:6288:f0fd:9b74:852:b7d3:1220:be03,58,4
1438318803404,786,65.205.194.163,134.138.68.22,6,24
1438318803280,910,182.104.236.189,201.126.32.69,6,39
1438318804191,0,85.196.167.205,182.55.209.102,6,1
1438318804190,0,200.242.39.230,200.55.37.58,6,3
1438318804191,0,85.177.53.122,201.126.50.225,1,1
1438318804191,0,201.126.50.225,168.136.206.95,1,1
1438318804191,0,201.126.50.225,171.209.65.91,1,1
1438318803260,930,67.57.124.199,182.55.73.231,6,2
1438318804191,0,201.126.50.225,5.178.17.173,1,1
1438318804191,0,201.126.50.225,130.49.212.250,1,1
1438318804191,0,201.126.50.225,125.114.25.56,1,1
1438318804191,0,201.126.50.225,127.17.158.168,1,1
1438318803267,923,100.113.121.199,134.138.68.22,6,25
1438318804191,0,201.126.50.225,9.192.44.243,1,1
1438318804191,0,201.126.50.225,75.140.74.165,1,1
1438318803255,935,108.250.253.227,134.138.68.22,6,65
1438318804191,0,1.193.56.77,201.126.60.249,17,1
1438318804191,0,72.188.246.129,201.126.50.225,1,1
1438318804189,1,12.20.109.240,136.67.92.210,6,2
1438318803273,917,15.161.139.5,197.69.203.191,6,38
1438318803870,321,15.253.203.193,200.60.74.88,6,6
1438318804191,0,200.60.141.239,3.136.108.150,17,1
1438318803305,886,193.205.18.56,145.187.228.170,6,71
1438318804191,0,85.196.167.205,182.55.209.111,6,1
1438318803269,921,151.231.141.208,211.29.136.115,17,44
1438318804191,0,15.229.197.99,201.126.50.225,1,1
1438318803270,921,151.231.141.208,222.149.138.139,17,39
1438318804191,0,134.141.205.103,182.55.235.89,17,1
1438318803308,883,9.155.24.43,145.182.171.160,6,8
1438318804191,0,182.55.114.34,15.161.27.79,6,1
1438318803298,892,151.231.141.17,222.149.138.139,17,54
1438318804191,0,201.126.50.225,64.164.89.42,1,1
1438318804192,0,57.221.85.213,200.60.141.239,17,1
1438318803300,891,200.60.74.180,111.147.79.248,6,38
1438318804192,0,201.126.50.225,59.197.60.233,1,1
1438318804192,0,201.126.50.225,217.220.105.217,1,1
1438318803246,945,151.231.141.125,211.29.136.115,17,64
1438318804192,0,201.126.50.225,162.225.131.119,1,1
1438318804192,0,201.126.50.225,207.174.83.12,1,1
1438318804192,0,201.126.50.225,106.200.207.45,1,1
1438318804192,0,201.126.50.225,100.144.217.58,1,1
1438318804192,0,90.203.12.203,201.126.50.225,1,1
1438318804192,0,201.126.50.225,222.160.8.177,1,1
1438318804192,0,201.126.50.225,64.66.98.38,1,1
1438318804192,0,201.126.50.225,0.228.116.119,1,1
1438318804192,0,200.60.141.239,126.246.83.111,17,1
1438318804192,0,201.126.50.225,174.48.253.21,1,1
1438318804192,0,201.126.50.225,71.246.6.66,1,1
1438318804192,0,201.126.50.225,67.189.194.157,1,1
1438318804192,0,201.126.50.225,173.16.47.222,1,1
1438318804192,0,91.212.93.50,201.126.50.225,1,1
1438318804192,0,203.1.20.254,201.126.50.225,1,1
1438318804192,0,134.215.60.224,81.84.222.140,1,1
1438318804192,0,16.76.188.0,201.126.50.225,1,1
1438318803288,904,151.231.141.238,211.29.136.115,17,42
1438318804192,0,122.214.111.154,201.126.50.225,1,1
1438318804192,0,107.63.67.52,134.215.207.21,17,1
1438318804192,0,201.126.50.225,106.242.201.126,1,1
1438318803872,320,184.143.134.106,200.60.74.164,17,2
1438318804192,0,201.126.50.225,19.212.172.70,1,1
1438318804192,0,201.126.50.225,202.127.246.152,1,1
1438318803701,491,220.0.53.209,73.74.227.142,6,4
1438318803325,867,151.231.141.138,222.149.138.139,17,46
1438318803275,917,145.160.116.196,11.140.15.64,6,32
1438318804007,185,13b6:2c16:1648:c473:8fa1:3509:abf6:ea81,1e12:4c65:fc54:ff43:476:26f8:f981:e8c3,6,4
1438318804192,0,200.60.159.123,116.162.126.254,17,1
1438318804192,0,201.126.50.225,76.8.20.70,1,1
1438318804192,0,201.126.50.225,86.170.228.75,1,1
1438318804192,0,201.126.50.225,71.3.218.251,1,1
1438318804193,0,201.126.50.225,23.235.238.183,1,1
1438318804193,0,201.126.50.225,170.124.147.174,1,1
1438318804193,0,201.126.50.225,123.170.244.81,1,1
1438318804193,0,201.126.50.225,174.4.94.116,1,1
1438318803294,898,208.167.204.129,134.138.68.22,6,62
1438318804193,0,201.126.50.225,84.162.82.0,1,1
1438318804193,0,201.126.50.225,126.183.69.237,1,1
1438318804193,0,201.126.50.225,75.7.15.192,1,1
1438318804193,0,69.82.140.159,201.126.61.193,1,1
1438318804193,0,223.1.134.249,201.126.50.225,1,1
1438318804193,0,201.126.50.225,27.60.180.207,1,1
1438318803286,906,151.231.141.112,211.29.136.115,17,40
1438318804193,0,71.49.18.137,201.126.50.225,1,1
1438318803266,927,151.231.141.112,222.149.138.139,17,42
1438318803247,945,151.231.141.103,211.29.136.115,17,48
1438318804193,0,201.126.50.225,94.58.6.106,1,1
1438318804193,0,201.126.50.225,124.136.145.188,1,1
1438318804193,0,201.126.50.225,202.40.177.188,1,1
1438318803281,912,151.231.141.114,222.149.138.139,17,52
1438318804193,0,117.204.187.206,134.215.225.163,1,1
1438318803312,881,200.60.74.180,24.153.127.132,6,27
1438318804194,0,95.166.230.42,145.5.43.204,6,1
1438318804194,0,1.250.130.82,134.138.163.122,6,1
1438318804194,0,201.126.50.225,78.226.130.237,1,1
1438318804194,0,140.1.213.246,134.138.187.19,1,1
1438318804194,0,201.126.50.225,51.48.51.23,1,1
1438318803341,852,98.41.134.248,134.138.68.22,6,17
1438318804194,0,201.126.50.225,161.183.71.42,1,1
1438318803274,919,201.126.43.34,101.100.217.94,6,49
1438318804194,0,79.153.180.62,201.126.50.225,1,1
1438318804194,0,104.193.222.26,201.126.50.225,1,1
1438318803335,858,98.76.114.153,134.138.68.22,6,48
1438318804194,0,193.252.232.91,182.55.1.110,6,1
1438318803391,803,214.201.22.217,134.138.51.38,6,33
1438318803272,921,151.231.141.241,222.149.138.139,17,43
1438318804195,0,111.203.232.12,201.126.50.225,1,1
1438318804195,0,91.3.165.245,201.126.50.225,1,1
1438318804195,0,185.13.248.52,200.55.37.58,17,1
1438318804195,0,198.104.248.32,145.187.23.35,6,1
1438318804195,0,201.126.50.225,5.171.248.169,1,1
1438318803282,912,151.231.141.40,211.29.136.115,17,40
1438318803248,946,102.159.173.108,134.138.68.22,6,74
1438318804195,0,163.215.135.144,201.126.50.225,1,1
1438318803279,915,184.143.134.106,201.126.39.242,17,5
1438318804195,0,201.126.50.225,212.34.145.136,1,1
1438318804195,0,201.126.50.225,70.113.171.170,1,1
1438318804195,0,201.126.50.225,1.140.120.1,1,1
1438318803246,949,151.231.141.196,222.149.138.139,17,45
1438318804195,0,201.126.50.225,168.224.78.209,1,1
1438318804195,0,201.126.50.225,108.213.219.50,1,1
